id;rulebook_id;class_id;level;name;overriden_trait_id;effect 1
309;55;6;9;Spell secret;;
310;55;6;12;Spell secret;;
311;55;6;15;Spell secret;;
312;55;6;18;Spell secret;;
1641;55;207;1;_poison_ 1/day;;
1640;55;207;1;Wear fiend;;
1642;55;207;2;Flame resistant;;
1643;55;207;3;Fiendish glare;;
1644;55;207;4;-;;
1646;55;207;5;_poison_ 2/day;;
1645;55;207;5;Skin adaptation;;
1647;55;207;6;Cold resistant;;
1648;55;207;7;Glare of the pit;;
1649;55;207;8;-;;
1650;55;207;9;Summon fiend;;
1651;55;207;10;Fiendish symbiosis;;
1662;55;208;1;Craft effigy;;
1663;55;208;2;-;;
1664;55;208;3;Improved effigy;;
1665;55;208;4;-;;
1666;55;208;5;Effigy link;;
1667;55;209;1;Elemental specialty;;
1668;55;209;1;resistance to energy 5;;
1669;55;209;2;Immunity to sleep;;
1670;55;209;3;Energy penetration +2;;
1671;55;209;4;Resistance to energy 10;;
1672;55;209;5;Energy focus +1;;
1673;55;209;6;Darkvision;;
1674;55;209;7;Resistance to energy 20;;
1675;55;209;8;Energy penetration +4;;
1676;55;209;9;Immunity to paralysis and poison;;
1677;55;209;10;Elemental perfection;;
1678;55;209;10;energy focus +2;;
1679;55;209;10;energy immunity;;
1680;55;210;1;_Ki_ strike (magic);;
1681;55;210;1;monk abilities;;
1682;55;210;2;Fist of energy;;
1683;55;210;3;Arcane fist;;
1684;55;210;4;-;;
1685;55;210;5;Arcane rejuvination;;
1686;55;210;6;Fist of energy (burst);;
1687;55;210;7;Hold ray;;
1688;55;210;8;-;;
1689;55;210;9;Diamond soul;;
1690;55;210;10;-;;
1691;55;211;1;Spin fate;;
1692;55;211;2;Fickle finger of fate;;
1693;55;211;3;Spin destiny;;
1694;55;211;4;Deny fate;;
1695;55;211;4;resist fate;;
1696;55;211;5;Seal fate;;
1697;55;212;1;_Glyph of warding_;;
1698;55;212;1;draw spellglyph;;
1699;55;212;2;Book of geometry;;
1700;55;212;3;Sigilsight;;
1701;55;212;4;Pass sigil;;
1703;55;212;5;_greater glyph of warding_;;
1702;55;212;5;Powerful spellglyph;;
1704;55;213;1;Damage reduction;;
1705;55;213;1;improved caster level;;
1706;55;213;1;starmetal dependency;;
1707;55;213;1;starmetal rigor 1;;
1708;55;213;2;Natural attack;;
1709;55;213;2;unnatural metabolism +2;;
1710;55;213;3;Fortification (25%);;
1711;55;213;4;Otherworldly vision;;
1712;55;213;4;starmetal rigor 2;;
1713;55;213;5;Unnatural metabolism +4;;
1714;55;213;6;Fortification (50%);;
1715;55;213;7;Null metabolism;;
1716;55;213;7;starmetal rigor 4;;
1717;55;213;8;Unnatural metabolism +6;;
1718;55;213;9;Fortification (75%);;
1719;55;213;10;Emerald perfection;;
1720;55;213;10;rapid repair;;
1721;55;213;10;starmetal rigor 6;;
1722;55;214;1;_Warding_ 1/day;;
1724;55;214;1;red veil;;
1723;55;214;1;unimpeachable abjuration;;
1726;55;214;2;orange veil;;
1725;55;214;2;Unanswerable strike +2;;
1727;55;214;3;_Warding_ 2/day;;
1728;55;214;3;yellow veil;;
1729;55;214;4;_Reactivating warding_;;
1730;55;214;4;green veil;;
1731;55;214;5;_Warding_ 3/day;;
1732;55;214;5;blue veil;;
1734;55;214;6;double warding;;
1735;55;214;6;indigo veil;;
1733;55;214;6;Unanswerable strike +4;;
1736;55;214;7;_Kaleidoscopic doom_;;
1738;55;214;7;_warding_ 4/day;;
1737;55;214;7;violet veil;;
1739;55;215;1;Guild member;;
1740;55;215;1;Spellpool I;;
1741;55;215;2;Free metamagic feat;;
1742;55;215;3;Bonus language;;
1743;55;215;4;Spellpool II;;
1744;55;215;5;New spell;;
1745;55;215;6;Bonus language;;
1746;55;215;7;Spellpool III;;
1747;55;215;8;New spell;;
1748;55;215;9;Free metamagic feat;;
1749;55;215;10;Regent;;
1750;55;216;1;Extended change;;
1751;55;216;1;favored shape;;
1752;55;216;2;Manifest senses;;
1753;55;216;3;Battle master +2;;
1754;55;216;4;Effortless change;;
1755;55;216;5;Shapechanger;;
1756;55;216;6;Battle master +4;;
1757;55;216;7;Reflexive change;;
1758;55;216;8;Manifest qualities;;
1759;55;216;9;Battle master +6;;
1760;55;216;10;Infinite variety;;
1761;55;217;1;Telepathy;;
1762;55;217;2;_Push the weak mind_ 1/day;;
1763;55;217;2;skill boost;;
1764;55;217;3;_Mindread_ 2/day;;
1765;55;217;4;_Eternal charm_ (1);;
1766;55;217;5;_Push the weak mind_ 2/day;;
1768;55;217;6;_eternal charm_ (2);;
1767;55;217;6;Enchantment spell power +2;;
1769;55;217;7;_Dominate_;;
1770;55;217;7;_mindread_ 4/day;;
1771;55;217;8;_Eternal charm_ (3);;
1772;55;217;8;_push the weak mind_ 3/day;;
1773;55;217;9;-;;
1775;55;217;10;_eternal charm_ (4);;
1774;55;217;10;Enchantment spell power +4;;
1776;55;217;10;thrall;;
1777;55;218;1;Rapture of the song (+2 AC);;
1778;55;218;1;seeker music;;
1779;55;218;2;Combine songs;;
1780;55;218;4;Rapture of the song (+2 saves);;
1781;55;218;5;Subvocalize;;
1782;55;218;7;Rapture of the song (DR 2/-);;
1783;55;218;10;Rapture of the song (_freedom of movement_);;
1784;55;219;1;Bardic lore;;
1785;55;219;1;bardic music;;
1786;55;219;2;Song of arcane power;;
1787;55;219;3;-;;
1788;55;219;4;-;;
1789;55;219;5;-;;
1790;55;219;6;Song of timelessness;;
1791;55;219;7;-;;
1792;55;219;8;-;;
1793;55;219;9;-;;
1794;55;219;10;Song of cosmic fire;;
1795;55;220;1;Ignore spell failure chance 5%;;
1796;55;220;1;tenacious spells;;
1797;55;220;2;Dispelling strike 1/day;;
1798;55;220;3;Extended spellstrength;;
1799;55;220;4;Ignore spell failure chance 10%;;
1800;55;220;5;-;;
1801;55;220;6;Dispelling strike 2/day;;
1802;55;220;7;Ignore spell failure chance 15%;;
1803;55;220;8;-;;
1804;55;220;9;-;;
1805;55;220;10;Dispelling strike 3/day;;
1806;55;220;10;ignore spell failure chance 20%;;
1807;55;221;1;Enhanced capacity;;
1808;55;221;1;improved range;;
1809;55;221;2;Extra teleportation;;
1810;55;221;3;Enhanced accuracy;;
1811;55;222;1;Wild magic;;
1812;55;222;2;Random deflector 1/day;;
1813;55;222;3;Student of chaos;;
1814;55;222;5;Random deflector 2/day;;
1815;55;222;6;Chaotic mind;;
1816;55;222;8;Random deflector 3/day;;
1817;55;222;9;Reckless dweomer;;
1818;55;222;10;_Wildstrike_;;
1819;55;223;1;Familiar abilities;;
1820;55;223;1;summon alien;;
1821;55;223;2;Alien blessing;;
1822;55;223;3;Metamagic secret;;
1823;55;223;4;Mad certainty;;
1824;55;223;5;Pseudonatural familiar;;
1825;55;223;6;Extra summoning;;
1826;55;223;7;Metamagic secret;;
1827;55;223;8;Insane certainty;;
1828;55;223;9;Timeless body;;
1829;55;223;10;Alien transcendence;;
1840;55;224;1;Force specialization;;
1841;55;224;2;Force armor;;
1842;55;224;3;Extended force;;
1843;55;224;4;Ablate force;;
1844;55;224;5;Unbind force;;
1845;55;225;1;Blood component;;
1846;55;225;1;durable casting;;
1847;55;225;1;stanch;;
1848;55;225;2;Scarification;;
1849;55;225;3;_Death knell_;;
1850;55;225;4;Blood draught;;
1851;55;225;5;Homunculus;;
1852;55;225;6;Bloodseeking spell;;
1853;55;225;7;Thicker than water;;
1854;55;225;8;Awaken blood;;
1855;55;225;9;Infusion;;
1856;55;225;10;Bloodwalk;;
313;56;7;3;Deity's weapon focus;;
314;56;7;5;Energy resistance (1st type);;
315;56;7;10;Energy resistance (2nd type);;
316;56;7;12;Deity's weapon specialization;;
317;56;7;15;Energy resistance (3rd type);;
318;56;7;17;Wings;;
319;56;7;20;Damage reduction;;
321;56;8;1;_sense elements_;;
320;56;8;1;Elemental focus;;
322;56;9;1;Spirit guide;;
323;56;9;1;wild empathy;;
324;56;9;2;Chastise spirits;;
325;56;9;3;Detect spirits;;
326;56;9;4;Blessing of the spirits;;
327;56;9;5;Follow the guide;;
328;56;9;6;Ghost warrior;;
329;56;9;7;Warding of the spirits;;
330;56;9;9;Spirit form 1/day;;
331;56;9;10;Guide magic;;
332;56;9;11;Recall spirit;;
333;56;9;13;Exorcism;;
334;56;9;15;Spirit form 2/day;;
335;56;9;16;Weaken spirits;;
336;56;9;17;Spirit journey;;
337;56;9;19;Favored of the spirits;;
338;56;9;20;Spirit form 3/day;;
339;56;9;20;spirit who walks;;
1965;56;237;1;Aura;;
1966;56;237;3;Resistance to electricity 5;;
1967;56;237;5;Weapon Specialization;;
1968;56;237;6;Resistance to acid 5;;
1969;56;237;7;Darkvision;;
1970;56;237;9;Resistance to acid and electricity 10;;
1971;56;237;10;Perfect self;;
1980;56;240;1;Great orator (inspire dread or inspire hope);;
1981;56;240;2;Fast talk;;
1982;56;240;3;Great orator (inflame the righteous);;
1983;56;240;4;Skill mastery;;
1984;56;240;5;Great orator (convert the unfaithful);;
2008;56;242;1;Aura of good;;
2009;56;242;1;detect evil;;
2010;56;242;1;smite evil 1/day;;
2011;56;242;2;Remove fatigue;;
2012;56;242;3;Aura of resolve;;
2013;56;242;4;Break enchantment 1/week;;
2014;56;242;4;divine grace;;
2015;56;242;5;Smite evil 2/day;;
2016;56;242;6;Celestial companion;;
2017;56;242;8;Break enchantment 2/week;;
2018;56;242;10;Smite evil 3/day;;
2034;56;244;1;Mettle;;
2035;56;244;2;Smite 1/day;;
2036;56;244;3;Damage reduction 1/�;;
2037;56;244;3;Weapon Specialization;;
2038;56;244;4;Bonus feat;;
2039;56;244;6;Smite 2/day;;
2040;56;244;7;Damage reduction 2/�;;
2041;56;244;8;Bonus feat;;
2042;56;244;10;Smite 3/day;;
2043;56;247;1;Exorcism;;
2044;56;247;1;turn undead;;
2045;56;247;2;_Detect evil_;;
2046;56;247;2;resist possession;;
2047;56;247;3;Chosen foe +1;;
2048;56;247;4;_Dispel evil_ 1/week;;
2049;56;247;5;Consecrated presence;;
2050;56;247;6;Chosen foe +2;;
2051;56;247;7;_Dispel evil_ 2/week;;
2052;56;247;8;_Holy aura_ 1/day;;
2053;56;247;9;Chosen foe +3;;
2054;56;247;10;_Dispel evil_ 3/week;;
2081;56;252;1;trap sense +1;;
2080;56;252;1;Trapfinding;;
2082;56;252;2;Sneak attack +1d6;;
2083;56;252;3;Uncanny dodge;;
2084;56;252;4;Trap sense +2;;
2085;56;252;5;Sneak attack +2d6;;
2086;56;252;6;Improved uncanny dodge;;
2087;56;252;7;Trap sense +3;;
2088;56;252;8;Sneak attack +3d6;;
2089;56;252;9;Skill mastery;;
2090;56;252;10;Luck domain;;
2091;56;252;10;trap sense +4;;
1268;56;253;2;Rebuke undead;;
1269;56;253;4;Divine spell resistance 15;;
1270;56;253;6;Siphon spell power;;
1271;56;253;8;Divine spell resistance 20;;
1272;56;253;10;Steal spell-like ability;;
2103;56;257;1;Deforestation;;
2104;56;257;2;Blightfire;;
2105;56;257;2;sustenance;;
2106;56;257;3;Undead wild shape 1/day;;
2107;56;257;4;Speak with dead animal;;
2108;56;257;4;undead wild shape 2/day;;
2109;56;257;5;Contagious touch 1/day;;
2110;56;257;5;undead wild shape (Large);;
2111;56;257;6;Animate dead animal;;
2112;56;257;6;undead wild shape 3/day;;
2113;56;257;7;Contagious touch 2/day;;
2114;56;257;8;Unbond;;
2115;56;257;8;undead wild shape 4/day;;
2116;56;257;9;Contagious touch 3/day;;
2117;56;257;9;undead wild shape (Huge);;
2118;56;257;10;Plague;;
2119;56;257;10;undead wild shape 5/day;;
2146;56;259;1;Blessing of scripture +2;;
2147;56;259;1;detect chaos;;
2148;56;259;2;Sanctified sight;;
2149;56;259;3;Dispel magic;;
2150;56;259;4;Crushing despair;;
2151;56;259;5;Blessing of scripture +4;;
2152;56;259;6;False vision;;
2153;56;259;8;Implacable hunt;;
2154;56;259;10;Blessing of scripture +6;;
2155;56;259;10;faultless hunt;;
1868;57;226;1;AC Bonus;;
1870;57;226;1;Fast movement;;
1869;57;226;1;Feral trance 1/day;;
1871;57;226;1;primal living;;
1872;57;226;2;Uncanny Dodge;;
1873;57;226;2;Untamed strike;;
1874;57;226;3;Feral trance 2/day;;
1875;57;226;3;scent;;
1878;57;227;1;_nature's rejuvenation_ 1/day;;
1876;57;227;1;Earth's defender +1;;
1877;57;227;1;fast movement;;
1879;57;227;2;Woodland stride;;
1881;57;227;3;_nature's rejuvenation_ 2/day;;
1880;57;227;3;Earth's defender +2;;
1882;57;227;3;swift tracker;;
1883;57;227;4;Camuflage;;
1885;57;227;5;_nature's rejuvenation_ 3/day;;
1884;57;227;5;Earth's defender +3;;
1886;57;227;5;whispers of the forest;;
1887;57;228;1;Nature sense;;
1888;57;228;1;plant affinity;;
1889;57;228;2;Rebuke plants;;
1890;57;228;2;woodland stride;;
1891;57;228;3;_Earth's communion_ 1/day;;
1892;57;228;3;trackless step;;
1893;57;228;5;_Earth's communion_ 2/day;;
1894;57;228;5;venom immunity;;
1895;57;228;6;Whispers of the forest (news);;
1896;57;228;7;_Earth's communion_ 3/day;;
1897;57;228;7;_web of life_;;
1898;57;228;9;_Earth's communion_ 4/day;;
1899;57;228;9;timeless body;;
1900;57;228;10;Whispers of the forest (insights);;
1901;57;229;1;Paragon's path;;
1902;57;229;1;save bonus +1;;
1903;57;229;2;Least paragon's gift;;
1904;57;229;3;Archetype advancement;;
1905;57;229;3;save bonus +2;;
1906;57;229;4;Lesser paragon's gift;;
1907;57;229;5;Archetype advancement;;
1908;57;229;5;save bonus +3;;
1909;57;229;6;Greater paragon's gift;;
1910;57;229;7;Archetype advancement;;
1911;57;229;7;save bonus +4;;
1912;57;229;8;Supreme paragon's gift;;
1913;57;229;9;Archetype advancement;;
1914;57;229;10;Ability boost;;
1915;57;229;10;embody paragon;;
1916;57;230;1;Bonus domain;;
1917;57;230;1;combat feats;;
1918;57;230;1;continued ncement;;
1919;57;230;1;modified spontaneous casting;;
1920;57;230;2;Diehard;;
1921;57;230;2;smite;;
1922;57;230;3;_Channel spell_;;
1923;57;230;3;_divine bulwark_;;
1924;57;230;4;_Fist of the gods_;;
1925;57;230;4;rapid spontaneous casting;;
1926;57;230;5;_Holy warrior_;;
1927;57;230;5;war caster;;
1928;57;231;1;Holy texts;;
1929;57;231;1;knowledge is power;;
1930;57;231;1;lore;;
1931;57;231;2;Knowledge is power;;
1932;57;231;3;Knowledge is power;;
1933;57;231;4;Knowledge is power;;
1934;57;231;5;Knowledge is power;;
1935;57;233;1;Additional class skills;;
1936;57;233;1;sanctified ability;;
1937;57;233;3;Sanctified ability;;
1939;57;233;5;sanctified ability;;
1938;57;233;5;Sanctified blessing;;
1940;57;234;1;Aura of anonymity;;
1941;57;234;1;radiance of Pelor;;
1942;57;234;2;Bonus feat;;
1943;57;234;2;immunity to blindness;;
1944;57;234;3;_Veil of Pelor_;;
1945;57;234;4;Personal eclipse;;
1946;57;234;5;Bonus feat;;
1947;57;234;6;_Truth of the light_;;
1948;57;234;7;Blinding light;;
1949;57;234;8;Bonus feat;;
1950;57;234;8;sun's revelation;;
1951;57;234;9;Hide in plain sight;;
1952;57;234;10;Vision of Pelor;;
1953;57;235;1;Badge of office;;
1954;57;235;1;luminous weapon;;
1955;57;235;2;Smite evil 1/day;;
1956;57;235;2;sun's blessing;;
1957;57;235;3;Surge of piety;;
1958;57;236;1;Least squire's burden;;
1959;57;236;1;paragon's path;;
1960;57;236;1;save bonus +1;;
1961;57;236;2;Lesser squire's burden;;
1962;57;236;3;Faithful companion;;
1963;57;236;3;greater squire's burden;;
1964;57;236;3;save bonus +2;;
2192;58;265;1;Gift of the divine patron;;
2193;58;265;1;turn/rebuke undead;;
2194;58;265;4;Gift of the divine patron;;
2195;58;265;5;Eldritch spellweave;;
2196;58;265;7;Gift of the divine patron;;
2197;58;265;10;Gift of the divine patron;;
2198;58;265;10;timeless body;;
2199;58;267;1;Aura of courage;;
2200;58;267;1;aura of menace;;
2201;58;267;1;spirit blast;;
2202;58;267;2;Eldritch blast +1d6;;
2203;58;267;2;spirit armor (+1 AC);;
2204;58;267;3;Celestial flight;;
2205;58;267;4;Eldritch blast +2d6;;
2206;58;267;4;tongues;;
2208;58;267;5;energy resistance 5;;
2207;58;267;5;Shape invocation;;
2209;58;267;6;Eldritch blast +3d6;;
2210;58;267;6;spirit armor (+2 AC);;
2211;58;267;7;Holy blast;;
2212;58;267;8;Eldritch blast +4d6;;
2213;58;267;9;Transform magic;;
2215;58;267;10;death ward;;
2214;58;267;10;Eldritch blast +5d6;;
2216;58;267;10;spirit armor (+3 AC);;
2217;58;270;1;Skill Focus (Spellcraft);;
2218;58;270;2;Expanded spellbook;;
2219;58;270;3;Greater Spell Focus;;
2220;58;270;4;Minor school esoterica;;
2221;58;270;5;Expanded spellbook;;
2222;58;270;6;Caster level increase +1;;
2223;58;270;7;Moderate school esoterica;;
2224;58;270;8;Expanded spellbook;;
2225;58;270;9;Caster level increase +2;;
2226;58;270;10;Major school esoterica;;
340;59;10;1;Assume psionic mantles (2);;
341;59;10;2;Assume psionic mantle;;
342;59;10;5;Assume psionic mantle;;
343;59;10;10;Assume psionic mantle;;
344;59;10;15;Assume psionic mantle;;
345;59;11;1;Mantle (1st);;
346;59;11;1;psychic aura 5 ft.;;
347;59;11;1;Wild Talent;;
348;59;11;3;Psychic aura 10 ft.;;
349;59;11;4;Divine grace;;
350;59;11;5;Psychic aura 15 ft.;;
351;59;11;6;Mantle (2nd);;
352;59;11;7;Psychic aura 20 ft.;;
353;59;11;8;Change aura (standard action);;
354;59;11;9;Psychic aura 25 ft.;;
355;59;11;10;Psychic aura (second aura);;
356;59;11;11;Psychic aura 30 ft.;;
357;59;11;12;Mantle (3rd);;
358;59;11;13;Psychic aura 35 ft.;;
359;59;11;14;Change aura (move action);;
360;59;11;15;Psychic aura 40 ft.;;
361;59;11;17;Psychic aura 45 ft.;;
362;59;11;18;Change aura (swift action);;
363;59;11;19;Psychic aura 50 ft.;;
364;59;11;20;Psychic aura (third aura);;
365;59;12;1;Lurk augment;;
366;59;12;2;Psionic sneak attack +1d6;;
367;59;12;6;Initiative boost;;
368;59;12;7;Psionic sneak attack +2d6;;
369;59;12;9;Evasion;;
370;59;12;10;Lurk augment (two at once);;
371;59;12;12;Psionic sneak attack +3d6;;
372;59;12;15;Slippery mind;;
373;59;12;17;Psionic sneak attack +4d6;;
374;59;12;18;Lurk augment (three at once);;
2227;59;275;1;Chaotic surge;;
2228;59;275;2;Anarchic grace;;
2230;59;275;3;psychic enervation;;
2229;59;275;3;Wild surge +1;;
2231;59;275;4;Clarity of confusion;;
2232;59;275;6;Chaotic breach;;
2233;59;275;6;minor;;
2234;59;275;7;Wild surge +2;;
2235;59;275;8;Postpone Enervation;;
2236;59;275;10;Chaotic breach;;
2237;59;275;10;complete;;
2238;59;276;1;Dire strike;;
2239;59;276;1;shadowfriend;;
2240;59;276;2;Thought theft;;
2241;59;276;3;Mind interrogation;;
2242;59;276;3;sneak attack +1d6;;
2243;59;276;4;Steal form;;
2244;59;276;5;Disappear from the mind;;
2245;59;277;1;Resilient construct;;
2246;59;277;2;Ectopic Form (any);;
2247;59;277;3;Rapid creation;;
2248;59;277;4;Ectopic Form (any);;
2249;59;277;5;Double creation;;
2250;59;278;1;Illithid Blast (15-ft. cone;;
2251;59;278;1;stun 1d4 rounds);;
2252;59;278;2;Illithid feat;;
2253;59;278;3;Illithid Blast 2/day;;
2254;59;278;4;Illithid feat;;
2255;59;278;5;Illithid Blast 3/day;;
2256;59;278;6;Illithid Blast (30-ft. cone;;
2257;59;278;6;stun 2d4 rounds);;
2258;59;278;7;Illithid Blast 4/day;;
2259;59;278;8;Illithid feat;;
2260;59;278;9;Illithid Blast 5/day;;
2261;59;278;10;Illithid Blast (60-ft. cone;;
2262;59;278;10;stun 3d4 rounds);;
2264;59;279;1;improved mind blade;;
2263;59;279;1;Positive energy conduit;;
2265;59;279;1;psychic strike +1d8;;
2267;59;279;2;_death ward_;;
2266;59;279;2;_Positive energy ray_;;
2268;59;279;3;Undead mind bane;;
2269;59;279;4;Positive energy healing;;
2270;59;279;4;psychic strike +2d8;;
2271;59;279;5;_Positive energy flare_;;
2273;59;280;1;bonus feat;;
2272;59;280;1;Mind arrow;;
2274;59;280;2;Mind arrow enhancement (+1 bonus equivalent ability);;
2275;59;280;3;1 mind arrow;;
2276;59;280;3;bonus feat;;
2277;59;280;4;Close combat shot;;
2278;59;280;5;Bonus feat;;
2279;59;280;6;Mind arrow enhancement (+2 bonus equivalent ability);;
2280;59;280;7;2 mind arrow;;
2281;59;280;7;bonus feat;;
2282;59;280;8;_Phase arrow_;;
2283;59;280;9;Bonus feat;;
2284;59;280;10;Mind arrow enhancement (+3 bonus equivalent ability);;
2285;59;281;1;Shocking aura 5 ft.;;
2286;59;281;2;Resistance to electricity 5;;
2287;59;281;3;Shocking aura 10 ft.;;
2288;59;281;3;stormwalker;;
2289;59;281;4;Resistance to electricity 15;;
2290;59;281;5;Shocking aura 15 ft.;;
2291;59;281;5;thunderblade;;
2292;59;282;1;Monk abilities;;
2293;59;282;1;temporal distillation (move action);;
2294;59;282;2;Backslip 1/day;;
2295;59;282;3;Timeless step;;
2296;59;282;4;Precognition 1/day;;
2297;59;282;5;Temporal distillation (standard action);;
2298;59;282;6;Backslip 2/day;;
2299;59;282;7;Precognition 2/day;;
2300;59;282;8;Temporal strike;;
2301;59;282;9;Precognitive surge;;
2302;59;282;10;Temporal distillation (full-round action);;
2303;59;282;10;timeless body;;
2393;60;289;1;Bloody blade;;
2394;60;289;1;sudden strike +1d6;;
2395;60;289;2;Rapid intimidation;;
2396;60;289;3;Sudden strike +2d6;;
2397;60;289;4;Dread blade;;
2398;60;289;5;Bloody murder;;
2399;60;289;5;sudden strike +3d6;;
2400;60;290;1;Bonus trick;;
2401;60;290;2;Bonus feat;;
2402;60;290;3;Bonus trick;;
2403;60;290;3;tricky fighting;;
2404;60;298;1;Tongue of the devil;;
2405;60;298;2;Sneak attack +1d6;;
2406;60;298;3;Alter ego;;
2407;60;298;4;Sideslip 1/day;;
2408;60;298;5;Sneak attack +2d6;;
2409;60;298;6;Alter ego;;
2410;60;298;6;sideslip 2/day;;
2411;60;298;7;Slippery mind;;
2412;60;298;8;Sideslip 3/day;;
2413;60;298;8;sneak attack +3d6;;
2414;60;298;9;Alter ego;;
2415;60;298;10;Sideslip 4/day;;
2416;60;298;10;sudden escape;;
2417;60;299;1;Psibond (forced sense link);;
2418;60;299;2;Psibond (nudge);;
2419;60;299;3;Sneak attack +1d6;;
2420;60;299;4;Psibond (empathy);;
2421;60;299;5;Lingering psibond;;
2422;60;299;6;Psibond (suggestion);;
2423;60;299;6;sneak attack +2d6;;
2424;60;299;7;Double psibond;;
2425;60;299;8;Psibond (false sensory input);;
2426;60;299;9;Sneak attack +3d6;;
2427;60;299;10;Psibond (dominate);;
375;61;19;1;Hexblade's curse 1/day;;
376;61;19;2;Arcane resistance;;
377;61;19;3;Mettle;;
378;61;19;4;Summon familiar;;
379;61;19;5;Bonus feat;;
380;61;19;5;hexblade's curse 2/day;;
381;61;19;7;Greater hexblade's curse;;
382;61;19;9;Hexblade's curse 3/day;;
383;61;19;10;Bonus feat;;
384;61;19;12;Aura of unlucky 1/day;;
385;61;19;13;Hexblade's curse 4/day;;
386;61;19;15;Bonus Feat;;
387;61;19;16;Aura of unlucky 2/day;;
388;61;19;17;Hexblade's curse 5/day;;
389;61;19;19;Dire hexblade's curse;;
390;61;19;20;Aura of unlucky 3/day;;
391;61;19;20;bonus feat;;
392;61;22;1;Daisho profi ciency;;
393;61;22;2;Two swords as one;;
394;61;22;3;Kiai smite 1/day;;
395;61;22;4;-;;
396;61;22;5;Iaijutsu master;;
397;61;22;6;Staredown;;
398;61;22;7;Kiai smite 2/day;;
399;61;22;8;Improved Initiative;;
400;61;22;9;-;;
401;61;22;10;Mass staredown;;
402;61;22;11;Improved two swords as one;;
403;61;22;12;Kiai smite 3/day;;
404;61;22;13;-;;
405;61;22;14;Improved staredown;;
406;61;22;15;-;;
407;61;22;16;Greater two swords as one;;
408;61;22;17;Kiai smite 4/day;;
409;61;22;18;-;;
410;61;22;19;-;;
411;61;22;20;Frightful presence;;
420;61;23;1;Weapon Finesse;;
421;61;23;2;Grace +1;;
422;61;23;3;Insightful strike;;
423;61;23;4;-;;
424;61;23;5;Dodge bonus +1;;
425;61;23;6;-;;
426;61;23;7;Acrobatic charge;;
427;61;23;8;Improved flanking;;
428;61;23;9;-;;
429;61;23;10;Dodge bonus +2;;
430;61;23;11;Grace +2;;
431;61;23;11;lucky;;
432;61;23;12;-;;
433;61;23;13;Acrobatic skill mastery;;
434;61;23;14;Weakening critical;;
435;61;23;15;Dodge bonus +3;;
436;61;23;16;-;;
437;61;23;17;Slippery mind;;
438;61;23;18;-;;
439;61;23;19;Wounding critical;;
440;61;23;20;Dodge bonus +4;;
441;61;23;20;grace +3;;
2443;61;306;2;Lesser spellsong;;
2444;61;306;3;�;;
2445;61;306;4;Song of celerity (2nd);;
2446;61;306;5;�;;
2447;61;306;6;Greater spellsong;;
2448;61;306;7;�;;
2449;61;306;8;Song of celerity (4th);;
2450;61;306;9;�;;
2451;61;306;10;Song of fury;;
2456;61;307;2;Enhanced darkvision;;
2457;61;307;4;Stone's hue;;
2458;61;307;5;Death attack;;
2459;61;308;2;Uncanny dodge;;
2460;61;308;4;Ancient foe +4;;
2461;61;308;4;darkvision 30 ft.;;
2462;61;308;5;Improved uncanny dodge;;
2463;61;308;6;Sneak attack +2d6;;
2464;61;308;7;Ancient foe +6;;
2465;61;308;7;darkvision 60 ft.;;
2466;61;308;8;Dodge critical;;
2467;61;308;9;Sneak attack +3d6;;
2468;61;308;10;Ancient foe +8;;
2469;61;308;10;death attack;;
2470;61;309;2;Fast movement +5 ft.;;
2472;61;309;3;dervish dance 2/day;;
2471;61;309;3;Spring Attack;;
2473;61;309;4;Dance of death;;
2475;61;309;5;dervish dance 3/day;;
2474;61;309;5;Fast movement +10 ft.;;
2476;61;309;6;Improved reaction;;
2478;61;309;7;dervish dance 4/day;;
2477;61;309;7;Elaborate parry;;
2479;61;309;8;Fast movement +15 ft.;;
2481;61;309;9;dervish dance 5/day;;
2480;61;309;9;Tireless dance;;
2482;61;309;10;A thousand cuts;;
2483;61;310;2;Stagger;;
2484;61;310;4;AC bonus +1;;
2485;61;310;4;improved improvised weapons;;
2486;61;310;5;greater improvised weapons;;
2487;61;310;6;Improved Feint;;
2488;61;310;7;Improved Grapple;;
2489;61;310;8;For medicinal purposes;;
2490;61;310;9;AC bonus +2;;
2491;61;310;9;corkscrew rush;;
2492;61;310;9;superior improvised weapons;;
2493;61;310;10;Breath of flame;;
2514;61;311;2;Exotic weapon stunt;;
2523;61;312;2;Swing blindly;;
2524;61;312;4;Blinding spittle 2/day;;
2525;61;312;5;Blindsight 5 ft.;;
2526;61;312;6;Ritual scarring +2;;
2527;61;312;7;Blinding spittle 4/day;;
2528;61;312;8;Blindsight 10 ft.;;
2529;61;312;9;Ritual scarring +3;;
2530;61;312;10;Sight of Gruumsh;;
2577;61;319;1;Bring 'em back alive;;
2578;61;319;1;nonlethal strike +1d6;;
2580;61;319;2;crippling strike;;
2579;61;319;2;Improved grapple;;
2581;61;319;3;Exotic Weapon Proficiency (manacles);;
2582;61;319;3;street savvy +2;;
2583;61;319;4;Nonlethal strike +2d6;;
2584;61;319;5;Hog-tie;;
2585;61;319;6;Street savvy +4;;
2586;61;319;7;Nonlethal strike +3d6;;
2587;61;319;8;Improved hog-tie;;
2588;61;319;9;Street savvy +6;;
2589;61;319;10;Intuition;;
2590;61;319;10;nonlethal strike +4d6;;
2591;61;320;1;Signature weapon;;
2592;61;320;2;Power surge;;
